Date,Title,URL
4 марта 2019,Сбербанк. Продолжает движение в канале,https://bcs-express.ru/tehanaliz/sber/04.03.19
4 марта 2019,Сбербанк. Продолжает движение в канале,https://bcs-express.ru/tehanaliz/sber/04.03.19
1 марта 2019,Сбербанк. Новая волна роста может начаться выходом из коридора 202-209 руб.,https://bcs-express.ru/tehanaliz/sber/01.03.19
1 марта 2019,Сбербанк. Новая волна роста может начаться выходом из коридора 202-209 руб.,https://bcs-express.ru/tehanaliz/sber/01.03.19
28 февраля 2019,Сбербанк. Ждем отчет,https://bcs-express.ru/tehanaliz/sber/28.02.19
28 февраля 2019,Сбербанк увеличил прибыль на 11% в 2018 году,https://bcs-express.ru/novosti-i-analitika/sberbank-uvelichil-pribyl-na-11-za-2018-g
28 февраля 2019,Сбербанк. Ждем отчет,https://bcs-express.ru/tehanaliz/sber/28.02.19
27 февраля 2019,"Сбербанк. Отскок может дотянуть до 209,5",https://bcs-express.ru/tehanaliz/sber/27.02.19
27 февраля 2019,"Сбербанк. Отскок может дотянуть до 209,5",https://bcs-express.ru/tehanaliz/sber/27.02.19
26 февраля 2019,Сбербанк. До публикации отчета может задержаться в боковике,https://bcs-express.ru/tehanaliz/sber/26.02.19
26 февраля 2019,Сбербанк. До публикации отчета может задержаться в боковике,https://bcs-express.ru/tehanaliz/sber/26.02.19
25 февраля 2019,Сбербанк. Следим за выходом из треугольника,https://bcs-express.ru/tehanaliz/sber/25.02.19
25 февраля 2019,Сбербанк. Следим за выходом из треугольника,https://bcs-express.ru/tehanaliz/sber/25.02.19
22 февраля 2019,Сбербанк. Поглощение белых свечей,https://bcs-express.ru/tehanaliz/sber/22.02.19
22 февраля 2019,Сбербанк. Поглощение белых свечей,https://bcs-express.ru/tehanaliz/sber/22.02.19
21 февраля 2019,Сбербанк. Разворачиваемся в сторону роста,https://bcs-express.ru/tehanaliz/sber/21.02.19
21 февраля 2019,Сбербанк. Разворачиваемся в сторону роста,https://bcs-express.ru/tehanaliz/sber/21.02.19
20 февраля 2019,Сбербанк. Отыграем бычью дивергенцию,https://bcs-express.ru/tehanaliz/sber/20.02.19
20 февраля 2019,Сбербанк. Отыграем бычью дивергенцию,https://bcs-express.ru/tehanaliz/sber/20.02.19
19 февраля 2019,Сбербанк. Опасения подтвердились,https://bcs-express.ru/tehanaliz/sber/19.02.19
19 февраля 2019,Сбербанк. Опасения подтвердились,https://bcs-express.ru/tehanaliz/sber/19.02.19
18 февраля 2019,Сбербанк. У максимумов четверга продавцы могут активизироваться,https://bcs-express.ru/tehanaliz/sber/18.02.19
18 февраля 2019,Сбербанк. У максимумов четверга продавцы могут активизироваться,https://bcs-express.ru/tehanaliz/sber/18.02.19
15 февраля 2019,Сбербанк. 200-дневная средняя прервала обвал,https://bcs-express.ru/tehanaliz/sber/15.02.19
15 февраля 2019,Сбербанк. 200-дневная средняя прервала обвал,https://bcs-express.ru/tehanaliz/sber/15.02.19
14 февраля 2019,Куда падает Сбербанк,https://bcs-express.ru/novosti-i-analitika/kuda-padaet-sberbank
14 февраля 2019,Сбербанк. Медвежье поглощение на дневном графике,https://bcs-express.ru/tehanaliz/sber/14.02.19
14 февраля 2019,Сбербанк. Медвежье поглощение на дневном графике,https://bcs-express.ru/tehanaliz/sber/14.02.19
13 февраля 2019,Сбербанк. Немного перегрелись,https://bcs-express.ru/tehanaliz/sber/13.02.19
13 февраля 2019,Сбербанк. Немного перегрелись,https://bcs-express.ru/tehanaliz/sber/13.02.19
12 февраля 2019,Сбербанк. Нацеливается на максимумы,https://bcs-express.ru/tehanaliz/sber/12.02.19
12 февраля 2019,Сбербанк. Нацеливается на максимумы,https://bcs-express.ru/tehanaliz/sber/12.02.19
11 февраля 2019,Сбербанк. Первая цель коррекции отработана,https://bcs-express.ru/tehanaliz/sber/11.02.19
11 февраля 2019,Сбербанк. Первая цель коррекции отработана,https://bcs-express.ru/tehanaliz/sber/11.02.19
8 февраля 2019,Сбербанк. Восходящий тренд переломлен,https://bcs-express.ru/tehanaliz/sber/08.02.19
8 февраля 2019,Сбербанк. Восходящий тренд переломлен,https://bcs-express.ru/tehanaliz/sber/08.02.19
7 февраля 2019,Сбербанк в январе 2019 г. увеличил чистую прибыль на 13% г/г,https://bcs-express.ru/novosti-i-analitika/sberbank-v-ianvare-2019-g-uvelichil-chistuiu-pribyl-na-13-g-g
7 февраля 2019,"Сбербанк. Сформировали коридор 215-218,5 руб.",https://bcs-express.ru/tehanaliz/sber/07.02.19
7 февраля 2019,"Сбербанк. Сформировали коридор 215-218,5 руб.",https://bcs-express.ru/tehanaliz/sber/07.02.19
6 февраля 2019,Сбербанк. Восходящий тренд остается в силе,https://bcs-express.ru/tehanaliz/sber/06.02.19
6 февраля 2019,Сбербанк. Восходящий тренд остается в силе,https://bcs-express.ru/tehanaliz/sber/06.02.19
5 февраля 2019,Сбербанк. Акция подает признаки слабости вблизи максимумов,https://bcs-express.ru/tehanaliz/sber/05.02.19
5 февраля 2019,Сбербанк. Акция подает признаки слабости вблизи максимумов,https://bcs-express.ru/tehanaliz/sber/05.02.19
4 февраля 2019,Сбербанк. Пятничное снижение может продолжиться,https://bcs-express.ru/tehanaliz/sber/04.02.19
4 февраля 2019,Сбербанк. Пятничное снижение может продолжиться,https://bcs-express.ru/tehanaliz/sber/04.02.19
31 января 2019,Сбербанк. Позитив на западных площадках поддержит растущий тренд,https://bcs-express.ru/tehanaliz/sber/31.01.19
31 января 2019,Сбербанк. Позитив на западных площадках поддержит растущий тренд,https://bcs-express.ru/tehanaliz/sber/31.01.19
30 января 2019,Сбербанк. Вернулись к локальным максимумам,https://bcs-express.ru/tehanaliz/sber/30.01.19
30 января 2019,Сбербанк. Вернулись к локальным максимумам,https://bcs-express.ru/tehanaliz/sber/30.01.19
29 января 2019,Сбербанк. Стартовала коррекция,https://bcs-express.ru/tehanaliz/sber/29.01.19
29 января 2019,Сбербанк. Стартовала коррекция,https://bcs-express.ru/tehanaliz/sber/29.01.19
28 января 2019,Сбербанк. Появились первые признаки перелома восходящего тренда,https://bcs-express.ru/tehanaliz/sber/28.01.19
28 января 2019,Сбербанк. Появились первые признаки перелома восходящего тренда,https://bcs-express.ru/tehanaliz/sber/28.01.19
25 января 2019,Сбербанк. В шаге от цели,https://bcs-express.ru/tehanaliz/sber/25.01.19
25 января 2019,Сбербанк. В шаге от цели,https://bcs-express.ru/tehanaliz/sber/25.01.19
24 января 2019,Сбербанк. Коррекция не помешает,https://bcs-express.ru/tehanaliz/sber/24.01.19
24 января 2019,Сбербанк. Коррекция не помешает,https://bcs-express.ru/tehanaliz/sber/24.01.19
23 января 2019,Сбербанк. Перекупленность разгружается в боковике,https://bcs-express.ru/tehanaliz/sber/23.01.19
23 января 2019,Сбербанк. Перекупленность разгружается в боковике,https://bcs-express.ru/tehanaliz/sber/23.01.19
22 января 2019,Сбербанк. Разгружаем перекупленность,https://bcs-express.ru/tehanaliz/sber/22.01.19
22 января 2019,Сбербанк. Разгружаем перекупленность,https://bcs-express.ru/tehanaliz/sber/22.01.19
21 января 2019,Сбербанк. Почти 6% за неделю,https://bcs-express.ru/tehanaliz/sber/21.01.19
21 января 2019,Сбербанк. Почти 6% за неделю,https://bcs-express.ru/tehanaliz/sber/21.01.19
18 января 2019,Сбербанк. Держит курс на 206,https://bcs-express.ru/tehanaliz/sber/18.01.19
18 января 2019,Сбербанк. Держит курс на 206,https://bcs-express.ru/tehanaliz/sber/18.01.19
17 января 2019,"Сбербанк снова стал самой дорогой компанией России, обогнав Роснефть",https://bcs-express.ru/novosti-i-analitika/sberbank-snova-stal-samoi-dorogoi-kompaniei-rossii-obognav-rosneft
17 января 2019,Сбербанк. Подъем выше 200-дневной средней улучшил среднесрочную картину,https://bcs-express.ru/tehanaliz/sber/17.01.19
17 января 2019,Сбербанк. Подъем выше 200-дневной средней улучшил среднесрочную картину,https://bcs-express.ru/tehanaliz/sber/17.01.19
16 января 2019,Сбербанк. Готовится третий штурм сопротивления,https://bcs-express.ru/tehanaliz/sber/16.01.19
16 января 2019,Сбербанк. Готовится третий штурм сопротивления,https://bcs-express.ru/tehanaliz/sber/16.01.19
15 января 2019,"Рост чистой прибыли Сбербанка в декабре 2018 г. замедлился до 4,6% г/г",https://bcs-express.ru/novosti-i-analitika/rost-chistoi-pribyli-sberbanka-v-dekabre-2018-g-zamedlilsia-do-4-6-g-g
15 января 2019,Сбербанк. Торгуемся вблизи верхней границы треугольника,https://bcs-express.ru/tehanaliz/sber/15.01.19
15 января 2019,Сбербанк. Торгуемся вблизи верхней границы треугольника,https://bcs-express.ru/tehanaliz/sber/15.01.19
14 января 2019,Сбербанк. Сигналы разворотной свечи получат подтверждение,https://bcs-express.ru/tehanaliz/sber/14.01.19
14 января 2019,Сбербанк. Сигналы разворотной свечи получат подтверждение,https://bcs-express.ru/tehanaliz/sber/14.01.19
11 января 2019,Сбербанк. Двухмесячный нисходящий тренд сдержал натиск,https://bcs-express.ru/tehanaliz/sber/11.01.19
11 января 2019,Сбербанк. Двухмесячный нисходящий тренд сдержал натиск,https://bcs-express.ru/tehanaliz/sber/11.01.19
10 января 2019,Сбербанк. Открыта дорога к 200,https://bcs-express.ru/tehanaliz/sber/10.01.19
10 января 2019,Сбербанк. Открыта дорога к 200,https://bcs-express.ru/tehanaliz/sber/10.01.19
9 января 2019,Сбербанк. Есть шанс на пробой многомесячного нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/09.01.19
9 января 2019,Сбербанк. Есть шанс на пробой многомесячного нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/09.01.19
8 января 2019,"Сбербанк. Пока не удается закрепиться выше 191,5 руб.",https://bcs-express.ru/tehanaliz/sber/08.01.19
8 января 2019,"Сбербанк. Пока не удается закрепиться выше 191,5 руб.",https://bcs-express.ru/tehanaliz/sber/08.01.19
4 января 2019,Сбербанк. Пробили декабрьский нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/04.01.19
4 января 2019,Сбербанк. Пробили декабрьский нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/04.01.19
29 декабря 2018,Сбербанк. Подводим итоги,https://bcs-express.ru/tehanaliz/sber/29.12.18
29 декабря 2018,Сбербанк. Подводим итоги,https://bcs-express.ru/tehanaliz/sber/29.12.18
28 декабря 2018,Сбербанк. Стартовый гэп потянул вниз,https://bcs-express.ru/tehanaliz/sber/28.12.18
28 декабря 2018,Сбербанк. Стартовый гэп потянул вниз,https://bcs-express.ru/tehanaliz/sber/28.12.18
27 декабря 2018,Сбербанк. Будем тестировать декабрьский нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/27.12.18
27 декабря 2018,Сбербанк. Будем тестировать декабрьский нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/27.12.18
26 декабря 2018,"Сбербанк. Техника за отскок, но уверенности нет",https://bcs-express.ru/tehanaliz/sber/26.12.18
26 декабря 2018,"Сбербанк. Техника за отскок, но уверенности нет",https://bcs-express.ru/tehanaliz/sber/26.12.18
25 декабря 2018,Сбербанк. От минимумов декабря может отскочить,https://bcs-express.ru/tehanaliz/sber/25.12.18
25 декабря 2018,Сбербанк. От минимумов декабря может отскочить,https://bcs-express.ru/tehanaliz/sber/25.12.18
24 декабря 2018,Сбербанк. До подъема выше 188 инициативу сохраняют продавцы,https://bcs-express.ru/tehanaliz/sber/24.12.18
24 декабря 2018,Сбербанк. До подъема выше 188 инициативу сохраняют продавцы,https://bcs-express.ru/tehanaliz/sber/24.12.18
21 декабря 2018,Сбербанк. Протестировали снизу пробитый восходщий тренд,https://bcs-express.ru/tehanaliz/sber/21.12.18
21 декабря 2018,Сбербанк. Протестировали снизу пробитый восходщий тренд,https://bcs-express.ru/tehanaliz/sber/21.12.18
20 декабря 2018,Сбербанк. Внешний фон ведет к очередному гэпу вниз,https://bcs-express.ru/tehanaliz/sber/20.12.18
20 декабря 2018,Сбербанк. Внешний фон ведет к очередному гэпу вниз,https://bcs-express.ru/tehanaliz/sber/20.12.18
19 декабря 2018,Сбербанк. Бычье поглощение,https://bcs-express.ru/tehanaliz/sber/19.12.18
19 декабря 2018,Сбербанк. Бычье поглощение,https://bcs-express.ru/tehanaliz/sber/19.12.18
18 декабря 2018,Сбербанк. Ждем гэпа и попытки его закрытия,https://bcs-express.ru/tehanaliz/sber/18.12.18
18 декабря 2018,Сбербанк. Ждем гэпа и попытки его закрытия,https://bcs-express.ru/tehanaliz/sber/18.12.18
17 декабря 2018,Сбербанк. До нижней границы декабрьского канала еще не дошли,https://bcs-express.ru/tehanaliz/sber/17.12.18
17 декабря 2018,Сбербанк. До нижней границы декабрьского канала еще не дошли,https://bcs-express.ru/tehanaliz/sber/17.12.18
14 декабря 2018,Сбербанк. Пробой тренда дает негативный сигнал,https://bcs-express.ru/tehanaliz/sber/14.12.18
14 декабря 2018,Сбербанк. Пробой тренда дает негативный сигнал,https://bcs-express.ru/tehanaliz/sber/14.12.18
13 декабря 2018,Сбербанк. Риски снижения возрастают,https://bcs-express.ru/tehanaliz/sber/13.12.18
13 декабря 2018,Сбербанк. Риски снижения возрастают,https://bcs-express.ru/tehanaliz/sber/13.12.18
12 декабря 2018,"Сбербанк. Коридор 190-193,5 руб. сохраняется и держит инвесторов в напряжении",https://bcs-express.ru/tehanaliz/sber/12.12.18
12 декабря 2018,"Сбербанк. Коридор 190-193,5 руб. сохраняется и держит инвесторов в напряжении",https://bcs-express.ru/tehanaliz/sber/12.12.18
11 декабря 2018,Сбербанк. Давление продавцов возрастает,https://bcs-express.ru/tehanaliz/sber/11.12.18
11 декабря 2018,Сбербанк. Давление продавцов возрастает,https://bcs-express.ru/tehanaliz/sber/11.12.18
10 декабря 2018,Сбербанк. Рост котировок ограничен скользящими средними,https://bcs-express.ru/tehanaliz/sber/10.12.18
10 декабря 2018,Сбербанк. Рост котировок ограничен скользящими средними,https://bcs-express.ru/tehanaliz/sber/10.12.18
7 декабря 2018,Чистая прибыль Сбербанка в ноябре выросла на 14% г/г,https://bcs-express.ru/novosti-i-analitika/chistaia-pribyl-sberbanka-v-noiabre-vyrosla-na-14-g-g
7 декабря 2018,Сбербанк. Краткосрочная волна снижения может развернуться,https://bcs-express.ru/tehanaliz/sber/07.12.18
7 декабря 2018,Сбербанк. Краткосрочная волна снижения может развернуться,https://bcs-express.ru/tehanaliz/sber/07.12.18
6 декабря 2018,Сбербанк. Закрыл гэп,https://bcs-express.ru/tehanaliz/sber/06.12.18
6 декабря 2018,Сбербанк. Закрыл гэп,https://bcs-express.ru/tehanaliz/sber/06.12.18
5 декабря 2018,Сбербанк. Скорректируется к краткосрочному восходящему тренду,https://bcs-express.ru/tehanaliz/sber/05.12.18
5 декабря 2018,Сбербанк. Скорректируется к краткосрочному восходящему тренду,https://bcs-express.ru/tehanaliz/sber/05.12.18
4 декабря 2018,Сбербанк. Краткосрочно картина улучшилась,https://bcs-express.ru/tehanaliz/sber/04.12.18
4 декабря 2018,Сбербанк. Краткосрочно картина улучшилась,https://bcs-express.ru/tehanaliz/sber/04.12.18
3 декабря 2018,Сбербанк. Гэп можем и не закрыть,https://bcs-express.ru/tehanaliz/sber/03.12.18
3 декабря 2018,Сбербанк. Гэп можем и не закрыть,https://bcs-express.ru/tehanaliz/sber/03.12.18
30 ноября 2018,"Сбербанк. Откроется в минусе, но что дальше",https://bcs-express.ru/tehanaliz/sber/30.11.18
30 ноября 2018,"Сбербанк. Откроется в минусе, но что дальше",https://bcs-express.ru/tehanaliz/sber/30.11.18
29 ноября 2018,"Сбербанк. Держались хуже рынка, но техническая картина не изменилась",https://bcs-express.ru/tehanaliz/sber/29.11.18
29 ноября 2018,"Сбербанк. Держались хуже рынка, но техническая картина не изменилась",https://bcs-express.ru/tehanaliz/sber/29.11.18
28 ноября 2018,"Сбербанк. В канале есть простор для маневра до 196,7",https://bcs-express.ru/tehanaliz/sber/28.11.18
28 ноября 2018,"Сбербанк. В канале есть простор для маневра до 196,7",https://bcs-express.ru/tehanaliz/sber/28.11.18
27 ноября 2018,Сбербанк. Двухмесячный восходящий тренд оказал поддержку,https://bcs-express.ru/tehanaliz/sber/27.11.18
27 ноября 2018,Сбербанк. Двухмесячный восходящий тренд оказал поддержку,https://bcs-express.ru/tehanaliz/sber/27.11.18
26 ноября 2018,Сбербанк. До пробоя пятничных минимумов картина не ухудшится,https://bcs-express.ru/tehanaliz/sber/26.11.18
26 ноября 2018,Сбербанк. До пробоя пятничных минимумов картина не ухудшится,https://bcs-express.ru/tehanaliz/sber/26.11.18
23 ноября 2018,Сбербанк. Восстанавливается в двухнедельном канале,https://bcs-express.ru/tehanaliz/sber/23.11.18
23 ноября 2018,Сбербанк. Восстанавливается в двухнедельном канале,https://bcs-express.ru/tehanaliz/sber/23.11.18
21 ноября 2018,Сбербанк. Есть шансы на отскок,https://bcs-express.ru/tehanaliz/sber/21.11.18
21 ноября 2018,Сбербанк. Есть шансы на отскок,https://bcs-express.ru/tehanaliz/sber/21.11.18
20 ноября 2018,Сбербанк. Может пробить трехнедельный восходящий тренд,https://bcs-express.ru/tehanaliz/sber/20.11.18
20 ноября 2018,Сбербанк. Может пробить трехнедельный восходящий тренд,https://bcs-express.ru/tehanaliz/sber/20.11.18
19 ноября 2018,Сбербанк. Динамическое сопротивление не пускает выше,https://bcs-express.ru/tehanaliz/sber/19.11.18
19 ноября 2018,Сбербанк. Динамическое сопротивление не пускает выше,https://bcs-express.ru/tehanaliz/sber/19.11.18
16 ноября 2018,Сбербанк. Вид дневной свечи не должен смущать,https://bcs-express.ru/tehanaliz/sber/16.11.18
16 ноября 2018,Сбербанк. Вид дневной свечи не должен смущать,https://bcs-express.ru/tehanaliz/sber/16.11.18
15 ноября 2018,Сбербанк догнал по капитализации Роснефть,https://bcs-express.ru/novosti-i-analitika/sberbank-dognal-po-kapitalizatsii-rosneft
15 ноября 2018,Сбербанк. Выход из нисходящего клина даст позитивный сигнал,https://bcs-express.ru/tehanaliz/sber/15.11.18
15 ноября 2018,Сбербанк. Выход из нисходящего клина даст позитивный сигнал,https://bcs-express.ru/tehanaliz/sber/15.11.18
14 ноября 2018,Сбербанк. Первую волну продаж сдержали в канале,https://bcs-express.ru/tehanaliz/sber/14.11.18
14 ноября 2018,Сбербанк. Первую волну продаж сдержали в канале,https://bcs-express.ru/tehanaliz/sber/14.11.18
13 ноября 2018,Сбербанк. Попробует удержаться в канале,https://bcs-express.ru/tehanaliz/sber/13.11.18
13 ноября 2018,Сбербанк. Попробует удержаться в канале,https://bcs-express.ru/tehanaliz/sber/13.11.18
12 ноября 2018,"Сбербанк. Был откат, теперь отскок",https://bcs-express.ru/tehanaliz/sber/12.11.18
12 ноября 2018,"Сбербанк. Был откат, теперь отскок",https://bcs-express.ru/tehanaliz/sber/12.11.18
9 ноября 2018,"Сбербанк. Откат целит на 198,2",https://bcs-express.ru/tehanaliz/sber/09.11.18
9 ноября 2018,"Сбербанк. Откат целит на 198,2",https://bcs-express.ru/tehanaliz/sber/09.11.18
8 ноября 2018,"Сбербанк в октябре заработал на 13,7% больше прибыли относительно прошлого года",https://bcs-express.ru/novosti-i-analitika/sberbank-v-oktiabre-zarabotal-na-13-7-bol-she-pribyli-otnositel-no-proshlogo-goda
8 ноября 2018,Сбербанк. Подходит к экстремуму октября,https://bcs-express.ru/tehanaliz/sber/08.11.18
8 ноября 2018,Сбербанк. Подходит к экстремуму октября,https://bcs-express.ru/tehanaliz/sber/08.11.18
7 ноября 2018,Сбербанк. Пробой месячного тренда придал ускорения,https://bcs-express.ru/tehanaliz/sber/07.11.18
7 ноября 2018,Сбербанк. Пробой месячного тренда придал ускорения,https://bcs-express.ru/tehanaliz/sber/07.11.18
6 ноября 2018,Сбербанк. Гэп может сыграть злую шутку,https://bcs-express.ru/tehanaliz/sber/06.11.18
6 ноября 2018,Сбербанк. Гэп может сыграть злую шутку,https://bcs-express.ru/tehanaliz/sber/06.11.18
2 ноября 2018,Сбербанк. Месячный нисходящий тренд сходу не поддался,https://bcs-express.ru/tehanaliz/sber/02.11.18
2 ноября 2018,Сбербанк. Месячный нисходящий тренд сходу не поддался,https://bcs-express.ru/tehanaliz/sber/02.11.18
1 ноября 2018,"Сбербанк. В районе 191,5 придется побороться",https://bcs-express.ru/tehanaliz/sber/01.11.18
1 ноября 2018,Сбербанк продолжает наращивать чистую прибыль,https://bcs-express.ru/novosti-i-analitika/sberbank-prodolzhaet-narashchivat-chistuiu-pribyl
1 ноября 2018,"Сбербанк. В районе 191,5 придется побороться",https://bcs-express.ru/tehanaliz/sber/01.11.18
1 ноября 2018,"Сбербанк. В районе 191,5 придется побороться",https://bcs-express.ru/tehanaliz/sber/01.11.18
31 октября 2018,Сбербанк. Пробой сопротивления откроет дорогу к 191-192,https://bcs-express.ru/tehanaliz/sber/31.10.18
31 октября 2018,Сбербанк. Пробой сопротивления откроет дорогу к 191-192,https://bcs-express.ru/tehanaliz/sber/31.10.18
30 октября 2018,"Сбербанк. Ждем рывка вниз, с последующим выкупом просадки",https://bcs-express.ru/tehanaliz/sber/30.10.18
30 октября 2018,"Сбербанк. Ждем рывка вниз, с последующим выкупом просадки",https://bcs-express.ru/tehanaliz/sber/30.10.18
29 октября 2018,Сбербанк. Возникли риски ухода ниже 175,https://bcs-express.ru/tehanaliz/sber/29.10.18
29 октября 2018,Сбербанк. Возникли риски ухода ниже 175,https://bcs-express.ru/tehanaliz/sber/29.10.18
26 октября 2018,Сбербанк. Вчерашний сценарий может повториться,https://bcs-express.ru/tehanaliz/sber/26.10.18
26 октября 2018,Сбербанк. Вчерашний сценарий может повториться,https://bcs-express.ru/tehanaliz/sber/26.10.18
25 октября 2018,Сбербанк. Будем пробовать закрывать стартовый гэп,https://bcs-express.ru/tehanaliz/sber/25.10.18
25 октября 2018,Сбербанк. Будем пробовать закрывать стартовый гэп,https://bcs-express.ru/tehanaliz/sber/25.10.18
24 октября 2018,"Сбербанк. Нужно закрепиться выше 182,5",https://bcs-express.ru/tehanaliz/sber/24.10.18
24 октября 2018,"Сбербанк. Нужно закрепиться выше 182,5",https://bcs-express.ru/tehanaliz/sber/24.10.18
23 октября 2018,Сбербанк. Пойдем к 175-177,https://bcs-express.ru/tehanaliz/sber/23.10.18
23 октября 2018,Сбербанк. Пойдем к 175-177,https://bcs-express.ru/tehanaliz/sber/23.10.18
22 октября 2018,"Сбербанк. Тестируем поддержку 182,5 руб.",https://bcs-express.ru/tehanaliz/sber/22.10.18
22 октября 2018,"Сбербанк. Тестируем поддержку 182,5 руб.",https://bcs-express.ru/tehanaliz/sber/22.10.18
19 октября 2018,Сбербанк. Просели на низких объемах,https://bcs-express.ru/tehanaliz/sber/19.10.18
19 октября 2018,Сбербанк. Просели на низких объемах,https://bcs-express.ru/tehanaliz/sber/19.10.18
18 октября 2018,Сбербанк. Цена реализовала откат в канале,https://bcs-express.ru/tehanaliz/sber/18.10.18
18 октября 2018,Сбербанк. Цена реализовала откат в канале,https://bcs-express.ru/tehanaliz/sber/18.10.18
17 октября 2018,Сбербанк. Цели смещаются к 205-206,https://bcs-express.ru/tehanaliz/sber/17.10.18
17 октября 2018,Сбербанк. Цели смещаются к 205-206,https://bcs-express.ru/tehanaliz/sber/17.10.18
16 октября 2018,Сбербанк. Цена тестирует пробитый нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/16.10.18
16 октября 2018,Сбербанк. Цена тестирует пробитый нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/16.10.18
15 октября 2018,Сбербанк. Продвигается к 196,https://bcs-express.ru/tehanaliz/sber/15.10.18
15 октября 2018,Сбербанк. Продвигается к 196,https://bcs-express.ru/tehanaliz/sber/15.10.18
12 октября 2018,Сбербанк. Удержались на минимумах октября,https://bcs-express.ru/tehanaliz/sber/12.10.18
12 октября 2018,Сбербанк. Удержались на минимумах октября,https://bcs-express.ru/tehanaliz/sber/12.10.18
11 октября 2018,Сбербанк. Внешний фон омрачил перспективы,https://bcs-express.ru/tehanaliz/sber/11.10.18
11 октября 2018,Сбербанк. Внешний фон омрачил перспективы,https://bcs-express.ru/tehanaliz/sber/11.10.18
10 октября 2018,Сбербанк. Шансы на продолжение роста сохраняются,https://bcs-express.ru/tehanaliz/sber/10.10.18
10 октября 2018,Сбербанк. Шансы на продолжение роста сохраняются,https://bcs-express.ru/tehanaliz/sber/10.10.18
9 октября 2018,Сбербанк. Бычье поглощение прерывает коррекцию,https://bcs-express.ru/tehanaliz/sber/09.10.18
9 октября 2018,Сбербанк. Бычье поглощение прерывает коррекцию,https://bcs-express.ru/tehanaliz/sber/09.10.18
8 октября 2018,Сбербанк. Пора восстанавливаться,https://bcs-express.ru/novosti-i-analitika/sberbank-pora-vosstanavlivat-sia
8 октября 2018,Сбербанк. Пробой 189 вернет перспективы роста,https://bcs-express.ru/tehanaliz/sber/08.10.18
8 октября 2018,Сбербанк. Пробой 189 вернет перспективы роста,https://bcs-express.ru/tehanaliz/sber/08.10.18
5 октября 2018,Сбербанк. Отскок будет позитивным среднесрочным сигналом,https://bcs-express.ru/tehanaliz/sber/05.10.18
5 октября 2018,Кредитование физических лиц Сбербанком достигло рекордных темпов,https://bcs-express.ru/novosti-i-analitika/kreditovanie-fizicheskikh-lits-sberbankom-dostiglo-rekordnykh-tempov
5 октября 2018,Сбербанк. Отскок будет позитивным среднесрочным сигналом,https://bcs-express.ru/tehanaliz/sber/05.10.18
4 октября 2018,Сбербанк. Отработали первый уровень коррекции к сентябрьскому росту,https://bcs-express.ru/tehanaliz/sber/04.10.18
4 октября 2018,Сбербанк. Отработали первый уровень коррекции к сентябрьскому росту,https://bcs-express.ru/tehanaliz/sber/04.10.18
3 октября 2018,Сбербанк. Вновь тестирует пробитый нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/03.10.18
3 октября 2018,Сбербанк. Вновь тестирует пробитый нисходящий тренд,https://bcs-express.ru/tehanaliz/sber/03.10.18
2 октября 2018,Сбербанк. Может сделать еще один рывок вверх,https://bcs-express.ru/tehanaliz/sber/02.10.18
2 октября 2018,Сбербанк. Может сделать еще один рывок вверх,https://bcs-express.ru/tehanaliz/sber/02.10.18
1 октября 2018,"Сбербанк. Тренд протестирован, следующая цель – 200-дневная средняя",https://bcs-express.ru/tehanaliz/sber/01.10.18
1 октября 2018,"Сбербанк. Тренд протестирован, следующая цель – 200-дневная средняя",https://bcs-express.ru/tehanaliz/sber/01.10.18
28 сентября 2018,Сбербанк. Уверенный пробой среднесрочного тренда вызывает оптимизм,https://bcs-express.ru/tehanaliz/sber/28.09.18
28 сентября 2018,Сбербанк. Уверенный пробой среднесрочного тренда вызывает оптимизм,https://bcs-express.ru/tehanaliz/sber/28.09.18
27 сентября 2018,Сбербанк. Штурм нисходящего тренда остается на повестке дня,https://bcs-express.ru/tehanaliz/sber/27.09.18
27 сентября 2018,Сбербанк. Штурм нисходящего тренда остается на повестке дня,https://bcs-express.ru/tehanaliz/sber/27.09.18
26 сентября 2018,Сбербанк. Нисходящий тренд 2018 года вновь дал отпор,https://bcs-express.ru/tehanaliz/sber/26.09.18
26 сентября 2018,Сбербанк. Нисходящий тренд 2018 года вновь дал отпор,https://bcs-express.ru/tehanaliz/sber/26.09.18
25 сентября 2018,Сбербанк. Готовится к штурму нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/25.09.18
25 сентября 2018,Сбербанк. Готовится к штурму нисходящего тренда,https://bcs-express.ru/tehanaliz/sber/25.09.18
24 сентября 2018,Сбербанк. Коррекция была непродолжительной,https://bcs-express.ru/tehanaliz/sber/24.09.18
24 сентября 2018,Сбербанк. Коррекция была непродолжительной,https://bcs-express.ru/tehanaliz/sber/24.09.18
21 сентября 2018,Сбербанк. Медвежье поглощение предвещает коррекцию,https://bcs-express.ru/tehanaliz/sber/21.09.18
